,"Zone17_Pressure__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0","Zone9_Pressure__fft_coefficient__coeff_48__attr_""imag""","Zone17_Pressure__fft_coefficient__coeff_34__attr_""abs""","Zone17_Pressure__fft_coefficient__coeff_74__attr_""abs""","Zone28_Pressure__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",Zone17_Pressure__spkt_welch_density__coeff_5,Zone16_Pressure__count_below_mean,"Zone17_Pressure__fft_coefficient__coeff_33__attr_""abs""","Zone10_Pressure__fft_coefficient__coeff_32__attr_""imag""","Zone11_Pressure__fft_coefficient__coeff_3__attr_""real""","Zone27_Pressure__fft_coefficient__coeff_54__attr_""angle""","Zone17_Pressure__fft_coefficient__coeff_98__attr_""real""","Zone15_Pressure__augmented_dickey_fuller__attr_""pvalue""","Zone16_Pressure__fft_aggregated__aggtype_""kurtosis""","Zone17_Pressure__fft_coefficient__coeff_47__attr_""abs""","Zone17_Pressure__fft_coefficient__coeff_24__attr_""abs""","Zone15_Pressure__augmented_dickey_fuller__attr_""teststat""","Zone11_Pressure__fft_coefficient__coeff_32__attr_""abs""","Zone9_Pressure__fft_coefficient__coeff_15__attr_""abs""","Zone15_Pressure__fft_coefficient__coeff_50__attr_""angle""",target
39,87.91640211640211,251346.6241276824,444465.6383237377,193588.4587418839,321.51550802139036,8482502.98408985,798.0,448305.83544333547,378429.52000182454,2670198.945981796,72.57760991124435,-24399.79478434749,0.981359065605447,-6.861685883544363,235045.1752865949,579298.461017182,0.39638012334578265,356266.831981376,947928.3333181962,100.85591224617608,0
40,82.4898947368421,185516.64276104237,394788.0961405896,205646.7534854341,381.6187165775396,98033263.5539527,810.0,370548.0053801821,536918.041080374,-1496532.2729134944,157.76281137605326,-67202.45784876487,0.913137679079922,-6.9201356049285625,236019.14314227988,325043.7215903432,-0.38152723994106297,871094.0403379152,580541.3501725945,48.24730113228246,1
41,36.00751322751323,208216.6013069669,270682.4174852805,68222.9791960201,435.9358288770053,7835135.124336758,780.0,193534.6072188661,-73309.93834097487,-1066167.454794275,80.76694934826752,-5041.797152971236,0.6108068329749821,-6.305476052064184,204543.22228813922,453249.3060497243,-1.3397272992507807,254430.39801423703,446529.7245754929,166.3278847050039,1
42,83.81855447680691,148269.19397829598,411470.796403912,174108.6670563884,167.4065934065934,120935597.85223316,714.0,358860.6802962805,271871.4084662041,-1155034.3110765691,114.25246460656328,-53025.980625198674,0.7351885989609875,-6.622509651567541,201740.1043124506,353021.82243617903,-1.0484429741841537,600647.4384138925,454393.0800740757,-1.7224073344034387,1
43,77.11970217640321,84624.03926827636,282431.7296809375,111507.13666971307,292.77873563218424,710423.0161952898,702.0,247639.44716959505,128656.46087133525,-4238383.791020148,52.87476318052518,-40090.024046714265,0.3342682476876201,-6.654725367687808,168342.9208930872,557046.8390724118,-1.895315073337433,398236.9824723639,372421.91226541385,-69.31994779346871,1
44,72.82313681868744,224501.2713267784,269414.3095837683,81342.99924015214,684.7329545454544,28401205.539565776,705.0,355358.7003491725,381453.9644208045,-1516677.946024236,44.109475539430704,-13402.658573170564,0.3743152027548038,-6.873237857334567,144185.20087512414,340968.102803803,-1.8124158925143483,530496.2183426457,711432.0223188469,125.02428180465773,1
45,66.45669205658324,227564.9997158189,487067.81610979256,134237.51626705035,310.07016574585623,325840960.37591857,763.0,455872.7425899581,493476.60485570296,-2169443.387088254,-35.42710650848289,-106227.30602452504,0.6706667700857495,-6.719865196300847,371970.8059033144,139144.97781856116,-1.2067929061502105,894024.0119209968,904611.6502968752,140.2046995660485,0
46,80.22821052631579,175474.93772083358,354168.13579485146,138398.48864678518,256.94331550802144,90492646.1129986,798.0,437914.6123317189,27782.462523821694,-667221.2850025678,93.2861619706852,-60261.825672645195,0.8844231586465042,-6.955034599414188,302343.2147142336,445821.92981550685,-0.5378168288579513,244035.79407916922,459453.7887360661,120.8101091812582,0
47,77.60610169491525,124247.6681096998,332368.2249416351,112638.30296235945,394.16420454545454,258511.07137633802,698.0,354403.684097534,-27190.419947308994,-4588709.007820645,72.6102937999066,-48841.63828648706,0.2882631603183993,-6.908836859959848,166945.51360120866,498725.12398369494,-1.9961513119680976,248222.1400724577,260047.740531418,-113.3986587612455,1
48,93.39243986254296,151423.51962119134,307634.72010614537,132617.6731696825,383.32588235294105,651613.5231168687,718.0,266932.54031832237,168599.86995072901,-4269561.409928468,138.31731591590685,-40996.35083722112,0.7144647440203384,-6.775616984912528,313706.04336011724,412170.8455966321,-1.1015215582465956,469218.4604815436,885064.9555946084,81.82805810041869,1
49,73.85564074479737,214703.05335923735,280530.01427473204,168582.79492131097,345.1648044692739,103698068.57830884,701.0,364585.5328271941,314216.30032003764,-3112995.9490342606,-175.29655474706058,-4719.789180256084,0.4000612208260373,-6.594790160589462,245222.4568060799,515128.23493702244,-1.7608562817518922,343049.1712646733,656284.1567644477,85.09520006021211,1
50,56.95987055016182,184299.69867021526,178576.52865407066,143102.3117277111,463.86353591160173,38049037.43097147,751.0,244499.44831403,408524.4744179254,-1233677.3039850057,60.75602898243354,-20561.475151103168,0.6334476963611092,-6.69917441973279,96297.38035810758,336650.2376222305,-1.2906309371866618,1019513.336076174,667007.7360904466,101.09420701155337,1
51,47.79691160809372,255395.72975645342,234928.01264842012,97918.84728209305,384.7387978142077,2879242.164514612,733.0,255354.24888443894,504087.4595023082,-3494085.6516395058,97.74464377290451,-32616.441825378068,0.37823197867555614,-6.643067932532791,108826.26365162132,312790.45307739073,-1.8044957405454958,782807.8147098252,843805.9201628106,-19.35445547336911,0
52,83.41769911504427,154441.80635463426,387003.0454160149,165855.83635939614,390.9230337078652,161595442.41717997,734.0,446886.1283281405,264514.13319676183,-1554166.425637266,117.62750551194763,-41942.35173710068,0.854577700681918,-6.823339953983816,329437.68396595423,543530.1980074027,-0.6691568264154871,434031.43059388985,658071.1513553313,92.11001234675524,1
53,47.436511375948,145863.85497548638,197130.6154744216,73702.4511741811,565.4050000000004,9896690.273206787,739.0,192443.37611562887,190244.00637674425,-3463081.970172846,46.82245006196617,-20234.959558250343,0.6104310003980421,-6.242139427839229,159669.75359778255,356842.9686737121,-1.340532049923118,253005.62497005376,476179.0238976852,179.6853802912724,1
